58,iveco_daily_3510_mt_2800cc_4x2_urbint_19_2110116472774827362.jpg,VEHICULOS DE TRANSPORTE,IVECO,N.I,N.I,ONK063,10,2,VEHICULOS DE TRANSPORTE-N.I.xlsx,120,N.I,N.I,6,N.I,1,0000/00/00
59,kodiak.png,VEHICULOS DE TRANSPORTE,CHEVROLET,M9420J311L86,N.I,OYL604,10,2,VEHICULOS DE TRANSPORTE-M9420J311L86.xlsx,120,N.I,N.I,6,N.I,1,0000/00/00
60,caldera.jpg,CALDERA ,CONTINENTAL,N.I,N.I,N.I,55,5,CALDERA -N.I.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
61,caldera.jpg,CALDERA ,CONTINENTAL,N.I,N.I,N.I,55,5,CALDERA -N.I.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
62,CABINA DE SEGURIDAD BIOLOGICA.PNG,CABINA DE SEGURIDAD BIOLÓGICA,TELSTAR,18741,N.I,302981,73,5,CABINA DE SEGURIDAD BIOLÓGICA-18741.xlsx,120,N.I,N.I,3,N.I,1,0000/00/00
63,cabina seguridad biologica n2.PNG,CABINA DE SEGURIDAD BIOLÓGICA NIVEL II,C-4,N.I,N.I,EMC00401,52,5,CABINA DE SEGURIDAD BIOLÓGICA NIVEL II-N.I.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
64,cabina extractora.PNG,CABINA EXTRACTORA FLUJO LAMINAR,C-4,190403,N.I,N.I,73,5,CABINA EXTRACTORA FLUJO LAMINAR-190403.xlsx,120,N.I,N.I,3,N.I,1,0000/00/00
65,cabina flujo laminar labconco.jpg,CABINA DE FLUJO LAMINAR  LABCONCO,LABCONCO,71280022,N.I,N.I,52,5,CABINA DE FLUJO LAMINAR  LABCONCO-71280022.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
66,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR FCL 85  ,C-4,200704,N.I,N.I,52,5,CABINA DE FLUJO LAMINAR FCL 85  -200704.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
67,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR ,C-4,N.I,N.I,N.I,60,5,CABINA DE FLUJO LAMINAR -N.I.xlsx,120,N.I,N.I,3,N.I,1,0000/00/00
68,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR ,C-4,3513-14,N.I,N.I,172,5,CABINA DE FLUJO LAMINAR -3513-14.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
69,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR ,C-4,3513-12,N.I,N.I,172,5,CABINA DE FLUJO LAMINAR -3513-12.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
70,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR ,C-4,3413-06,N.I,N.I,172,5,CABINA DE FLUJO LAMINAR -3413-06.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
71,cabina de flujo laminar.PNG,CABINA DE FLUJO LAMINAR ,C-4,3913-12,N.I,N.I,172,5,CABINA DE FLUJO LAMINAR -3913-12.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
72,bsv80.jfif,BOMBA DE VACIO BSV80,KAESER,3501532,N.I,N.I,2,3,BOMBA DE VACIO BSV80-3501532.xlsx,220,N.I,N.I,2,N.I,1,0000/00/00
73,bsv80.jfif,BOMBA DE VACIO BSV80,KAESER,N.I,N.I,N.I,140,3,BOMBA DE VACIO BSV80-N.I.xlsx,220,10,15340,5,5 a 43,1,0000/00/00
74,COMPRESOR AIRBOX 12.png,COMPRESOR AIRBOX 12,KAESER,N.I,N.I,N.I,140,3,COMPRESOR AIRBOX 12-N.I.xlsx,120,10,15340,5,5 a 43,1,0000/00/00
75,COMPRESOR AIRBOX 1700T.PNG,COMPRESOR AIRBOX1700T,KAESER,3298498,N.I,N.I,190,3,COMPRESOR AIRBOX1700T-3298498.xlsx,230,35.2,11505,1,3 a 28,1,0000/00/00
76,COMPRESOR AIRBOX 1700T.PNG,COMPRESOR AIRBOX1700T,KAESER,3298502,N.I,N.I,190,3,COMPRESOR AIRBOX1700T-3298502.xlsx,230,35.2,11505,1,3 a 28,1,0000/00/00
77,compresor keaser asd40.jpg,COMPRESOR ASD40,KAESER,2774207,N.I,N.I,190,3,COMPRESOR ASD40-2774207.xlsx,230,35.2,11505,1,3 a 28,1,0000/00/00
78,kaerser bsd40.jfif,COMPRESOR BSD40,KAESER,1888615,N.I,N.I,190,3,COMPRESOR BSD40-1888615.xlsx,230,35.2,11505,1,3 a 28,1,0000/00/00
79,td51.PNG,SECADOR TD51,KAESER,1541932,N.I,N.I,190,3,SECADOR TD51-1541932.xlsx,230,6,N.I,1,5 a 43,1,0000/00/00
80,td51.PNG,SECADOR TD51,KAESER,3008578,N.I,N.I,190,3,SECADOR TD51-3008578.xlsx,230,6,N.I,1,5 a 43,1,0000/00/00
81,td51.PNG,SECADOR TD51,KAESER,2862057,N.I,N.I,190,3,SECADOR TD51-2862057.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
82,tanque de oxigeno liquido.PNG,TANQUE CRIOGENICO DE OXIGENO LIQUIDO (ECOMODATO),LINDE,L1505,VT900 L1505,N.I,190,5,TANQUE CRIOGENICO DE OXIGENO LIQUIDO (ECOMODATO).xlsx,440,N.I,N.I,1,N.I,1,0000/00/00
83,cama electrica los pinos.jpg,CAMA ELECTRICA,LOS PINOS,503565,N.I,MYEO07122,77,5,CAMA ELECTRICA-503565.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
84,cama electrica los pinos.jpg,CAMA ELECTRICA,LOS PINOS,503568,N.I,MYEO07129,77,5,CAMA ELECTRICA-503568.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
85,cama electrica los pinos.jpg,CAMA ELECTRICA,LOS PINOS,503556,N.I,MYEO07121,77,5,CAMA ELECTRICA-503556.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
86,cama electrica los pinos.jpg,CAMA ELECTRICA,LOS PINOS,503561,N.I,MYEO07128,77,5,CAMA ELECTRICA-503561.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
87,cama electrica los pinos.jpg,CAMA ELECTRICA,LOS PINOS,503569,N.I,MYEO07130,77,5,CAMA ELECTRICA-503569.xlsx,120,N.I,N.I,1,N.I,1,0000/00/00
